id,start_t,end_t,ip,long,lat,request_type,request_params,response
0_flower,6038.388828115337,6089.886927895091,80.142.186.215,26.106591324807194,44.43551573075945,2,data_60.38,200
4_flower,6044.254034742471,6099.295753109772,39.32.121.125,26.106921119685875,44.432326369743386,2,data_60.44,200
1_brush,6000.0,6104.892885639201,67.207.47.222,26.10444037846354,44.432319443958704,1,metric_update60.00,200
2_flower,6000.0,6112.1636890635755,16.67.90.16,26.109754856898544,44.434120413052355,1,metric_update60.00,200
6_flower,6061.24833887776,6113.184120424523,79.204.163.154,26.104576910698388,44.43074543443407,1,metric_update60.61,200
7_tv,6073.722894232147,6115.230474629561,132.127.217.180,26.112436452911687,44.433620632074586,2,data_60.74,200
6_brush,6039.728606376266,6115.527087732522,196.13.185.180,26.104576910698388,44.43074543443407,1,metric_update60.40,200
3_brush,6079.702626814836,6117.990048899497,184.129.57.185,26.112236710835937,44.43399288260061,2,data_60.80,200
1_flower,6071.530310476091,6118.0682627825045,102.63.28.151,26.10444037846354,44.432319443958704,2,data_60.72,200
2_brush,6000.0,6119.30314254557,28.17.247.53,26.109754856898544,44.434120413052355,1,metric_update60.00,200
4_brush,6074.853795423647,6120.101022171434,233.161.250.111,26.106921119685875,44.432326369743386,2,data_60.75,200
IoTHUB,6000.0,6123.929746232765,127.128.23.45,26.10414240626916,44.42810022576185,1,statusupdatelog,200
3_tv,6075.060064717577,6131.439852371971,135.116.9.169,26.112236710835937,44.43399288260061,2,data_60.75,200
9_tv,6074.276919360956,6131.932963858902,171.66.32.167,26.104940326038395,44.43099410539787,2,data_60.74,200
2_tv,6083.747305107213,6132.335200601631,130.112.80.168,26.109754856898544,44.434120413052355,2,data_60.84,200
1_tv,6080.027346628295,6133.727532088388,117.119.80.169,26.10444037846354,44.432319443958704,2,data_60.80,200
0_brush,6079.57551063024,6135.4963186630985,80.193.135.252,26.106591324807194,44.43551573075945,2,data_60.80,200
8_tv,6089.61205162246,6144.527883384061,161.143.246.182,26.104837957757397,44.43002311166442,2,data_60.90,200
4_tv,6091.0211887312225,6149.6883371810445,116.39.60.163,26.106921119685875,44.432326369743386,2,data_60.91,200
7_brush,6100.863705822192,6156.319214317647,30.250.33.151,26.112436452911687,44.433620632074586,1,metric_update61.01,200
9_flower,6101.394194812996,6158.264221292455,206.184.31.157,26.104940326038395,44.43099410539787,1,metric_update61.01,200
1_brush,6104.892885639201,6158.343767150287,67.207.47.222,26.10444037846354,44.432319443958704,2,data_61.05,200
6_flower,6113.184120424523,6163.761360677429,79.204.163.154,26.104576910698388,44.43074543443407,2,data_61.13,200
2_flower,6112.1636890635755,6164.625785294629,16.67.90.16,26.109754856898544,44.434120413052355,2,data_61.12,200
0_tv,6116.735607687748,6167.592535070115,198.167.238.57,26.106591324807194,44.43551573075945,2,data_61.17,200
5_brush,6050.01903457911,6168.241051513413,4.252.109.130,26.10510957003749,44.42902768419565,1,metric_update60.50,200
6_brush,6115.527087732522,6171.093172878842,196.13.185.180,26.104576910698388,44.43074543443407,2,data_61.16,200
2_brush,6119.30314254557,6183.2601534302485,28.17.247.53,26.109754856898544,44.434120413052355,2,data_61.19,200
9_brush,6113.184120424523,6187.251751623536,121.0.247.249,26.104940326038395,44.43099410539787,1,metric_update61.07,200
8_brush,6104.892885639201,6187.717280656476,58.155.237.212,26.104837957757397,44.43002311166442,1,metric_update61.02,200
9_tv,6158.264221292455,6192.192478211212,171.66.32.167,26.104940326038395,44.43099410539787,1,metric_update61.32,200
7_tv,6115.527087732522,6193.99933972587,132.127.217.180,26.112436452911687,44.433620632074586,1,metric_update61.15,200
1_window,6119.30314254557,6198.21184821185,149.167.109.121,26.10444037846354,44.432319443958704,1,metric_update61.19,200
7_brush,6156.319214317647,6203.473143577194,30.250.33.151,26.112436452911687,44.433620632074586,2,data_61.56,200
5_flower,6100.502628445809,6204.352081032511,78.185.62.255,26.10510957003749,44.42902768419565,1,metric_update61.01,200
3_tv,6156.319214317647,6207.339834462857,135.116.9.169,26.112236710835937,44.43399288260061,1,metric_update61.31,200
7_flower,6097.195784436741,6211.278139868167,86.140.198.155,26.112436452911687,44.433620632074586,1,metric_update60.97,200
9_flower,6158.264221292455,6211.530555545432,206.184.31.157,26.104940326038395,44.43099410539787,2,data_61.58,200
5_brush,6168.241051513413,6220.58220606037,4.252.109.130,26.10510957003749,44.42902768419565,2,data_61.68,200
5_tv,6195.641752454554,6226.752340794921,82.251.228.59,26.10510957003749,44.42902768419565,2,data_61.96,200
8_flower,6112.1636890635755,6232.064899054216,220.17.16.193,26.104837957757397,44.43002311166442,1,metric_update61.03,200
8_brush,6187.717280656476,6237.627945541012,58.155.237.212,26.104837957757397,44.43002311166442,2,data_61.88,200
9_brush,6187.251751623536,6241.594018700482,121.0.247.249,26.104940326038395,44.43099410539787,2,data_61.87,200
1_window,6198.21184821185,6243.280582715839,149.167.109.121,26.10444037846354,44.432319443958704,2,data_61.98,200
1_tv,6187.251751623536,6251.998839347724,117.119.80.169,26.10444037846354,44.432319443958704,1,metric_update61.34,200
7_flower,6211.278139868167,6254.985982102395,86.140.198.155,26.112436452911687,44.433620632074586,2,data_62.11,200
6_tv,6211.170554365164,6256.949086969391,242.107.71.118,26.104576910698388,44.43074543443407,2,data_62.11,200
5_flower,6204.352081032511,6260.443090433378,78.185.62.255,26.10510957003749,44.42902768419565,2,data_62.04,200
2_tv,6168.241051513413,6261.711560805664,130.112.80.168,26.109754856898544,44.434120413052355,1,metric_update61.32,200
4_tv,6193.99933972587,6268.578918191349,116.39.60.163,26.106921119685875,44.432326369743386,1,metric_update61.50,200
8_flower,6232.064899054216,6274.364257646606,220.17.16.193,26.104837957757397,44.43002311166442,2,data_62.32,200
6_window,6207.339834462857,6276.967393342217,140.191.237.176,26.104576910698388,44.43074543443407,1,metric_update61.98,200
8_window,6198.21184821185,6281.328086849711,231.201.155.38,26.104837957757397,44.43002311166442,1,metric_update61.57,200
8_tv,6187.717280656476,6291.584560310336,161.143.246.182,26.104837957757397,44.43002311166442,1,metric_update61.45,200
3_window,6251.998839347724,6295.891349037163,164.22.18.147,26.112236710835937,44.43399288260061,1,metric_update62.13,200
5_window,6211.278139868167,6306.298084349525,237.217.104.49,26.10510957003749,44.42902768419565,1,metric_update62.00,200
4_window,6192.192478211212,6310.466110690592,155.229.120.199,26.106921119685875,44.432326369743386,1,metric_update61.49,200
0_tv,6204.352081032511,6313.029214697399,198.167.238.57,26.106591324807194,44.43551573075945,1,metric_update61.68,200
6_window,6276.967393342217,6317.12423036376,140.191.237.176,26.104576910698388,44.43074543443407,2,data_62.77,200
2_window,6232.064899054216,6320.995218432712,160.160.77.196,26.109754856898544,44.434120413052355,1,metric_update62.08,200
8_window,6281.328086849711,6330.823186427089,231.201.155.38,26.104837957757397,44.43002311166442,2,data_62.81,200
0_window,6261.711560805664,6333.96571489429,68.138.170.158,26.106591324807194,44.43551573075945,1,metric_update62.18,200
5_window,6306.298084349525,6347.6983662752045,237.217.104.49,26.10510957003749,44.42902768419565,2,data_63.06,200
5_kettle,6308.781758436192,6348.281593054194,14.212.47.26,26.10510957003749,44.42902768419565,2,data_63.09,200
3_window,6295.891349037163,6351.671614562211,164.22.18.147,26.112236710835937,44.43399288260061,2,data_62.96,200
1_kettle,6330.7851223084435,6361.862095303574,255.94.159.240,26.10444037846354,44.432319443958704,2,data_63.31,200
4_window,6310.466110690592,6362.027633447282,155.229.120.199,26.106921119685875,44.432326369743386,2,data_63.10,200
6_kettle,6331.683129630626,6363.735752046073,166.94.104.142,26.104576910698388,44.43074543443407,2,data_63.32,200
7_window,6276.967393342217,6369.310807215037,57.133.195.207,26.112436452911687,44.433620632074586,1,metric_update62.48,200
2_window,6320.995218432712,6373.777272712743,160.160.77.196,26.109754856898544,44.434120413052355,2,data_63.21,200
8_kettle,6325.980721094806,6382.152211616762,60.237.223.45,26.104837957757397,44.43002311166442,2,data_63.26,200
0_window,6333.96571489429,6382.900545399929,68.138.170.158,26.106591324807194,44.43551573075945,2,data_63.34,200
5_tv,6268.578918191349,6385.807244943028,82.251.228.59,26.10510957003749,44.42902768419565,1,metric_update62.27,200
0_kettle,6353.9356687463205,6386.888962537816,167.202.212.21,26.106591324807194,44.43551573075945,2,data_63.54,200
9_window,6281.328086849711,6387.986963161274,200.220.209.159,26.104940326038395,44.43099410539787,1,metric_update62.48,200
2_kettle,6350.687328788205,6393.706472945899,255.1.207.153,26.109754856898544,44.434120413052355,2,data_63.51,200
6_tv,6291.584560310336,6398.295280601266,242.107.71.118,26.104576910698388,44.43074543443407,1,metric_update62.57,200
3_kettle,6342.344927710169,6399.972800673578,111.76.198.154,26.112236710835937,44.43399288260061,2,data_63.42,200
4_kettle,6345.018839446782,6407.621143963891,195.51.232.97,26.106921119685875,44.432326369743386,2,data_63.45,200
9_kettle,6364.108213904092,6414.928248787889,48.190.180.95,26.104940326038395,44.43099410539787,2,data_63.64,200
8_kettle,6382.152211616762,6416.291398797711,60.237.223.45,26.104837957757397,44.43002311166442,1,metric_update63.82,200
7_kettle,6354.709416370565,6418.039472281787,56.96.42.182,26.112436452911687,44.433620632074586,2,data_63.55,200
7_window,6369.310807215037,6426.413529076552,57.133.195.207,26.112436452911687,44.433620632074586,2,data_63.69,200
9_window,6387.986963161274,6426.78799644023,200.220.209.159,26.104940326038395,44.43099410539787,2,data_63.88,200
6_kettle,6363.735752046073,6433.666821695626,166.94.104.142,26.104576910698388,44.43074543443407,1,metric_update63.64,200
3_kettle,6399.972800673578,6443.074082286524,111.76.198.154,26.112236710835937,44.43399288260061,1,metric_update64.00,200
5_kettle,6348.281593054194,6445.490566060607,14.212.47.26,26.10510957003749,44.42902768419565,1,metric_update63.48,200
1_kettle,6361.862095303574,6448.899399893846,255.94.159.240,26.10444037846354,44.432319443958704,1,metric_update63.62,200
2_kettle,6393.706472945899,6457.442171025677,255.1.207.153,26.109754856898544,44.434120413052355,1,metric_update63.94,200
4_kettle,6407.621143963891,6485.426112597279,195.51.232.97,26.106921119685875,44.432326369743386,1,metric_update64.08,200
0_kettle,6386.888962537816,6488.5418744024155,167.202.212.21,26.106591324807194,44.43551573075945,1,metric_update63.87,200
9_kettle,6414.928248787889,6495.861774360324,48.190.180.95,26.104940326038395,44.43099410539787,1,metric_update64.15,200
7_kettle,6418.039472281787,6519.366224931073,56.96.42.182,26.112436452911687,44.433620632074586,1,metric_update64.18,200
9_tv,6574.276919360956,6606.645969880756,171.66.32.167,26.104940326038395,44.43099410539787,2,data_65.74,200
7_tv,6573.722894232147,6608.82240370419,132.127.217.180,26.112436452911687,44.433620632074586,2,data_65.74,200
2_tv,6589.886927895091,6627.11182165078,130.112.80.168,26.109754856898544,44.434120413052355,2,data_65.90,200
1_tv,6580.027346628295,6628.6186576844175,117.119.80.169,26.10444037846354,44.432319443958704,2,data_65.80,200
3_tv,6575.060064717577,6631.185252676923,135.116.9.169,26.112236710835937,44.43399288260061,2,data_65.75,200
9_tv,6606.645969880756,6649.526564692322,171.66.32.167,26.104940326038395,44.43099410539787,1,metric_update66.07,200
4_tv,6615.230474629561,6652.8497948119675,116.39.60.163,26.106921119685875,44.432326369743386,2,data_66.15,200
8_tv,6599.295753109772,6656.680623590479,161.143.246.182,26.104837957757397,44.43002311166442,2,data_65.99,200
1_tv,6628.6186576844175,6659.464426515356,117.119.80.169,26.10444037846354,44.432319443958704,1,metric_update66.29,200
2_tv,6627.11182165078,6680.091225385104,130.112.80.168,26.109754856898544,44.434120413052355,1,metric_update66.27,200
7_tv,6608.82240370419,6680.3258959061395,132.127.217.180,26.112436452911687,44.433620632074586,1,metric_update66.09,200
0_tv,6631.932963858902,6688.969246566869,198.167.238.57,26.106591324807194,44.43551573075945,2,data_66.32,200
8_tv,6656.680623590479,6700.89842957694,161.143.246.182,26.104837957757397,44.43002311166442,1,metric_update66.57,200
3_tv,6631.185252676923,6733.602229604686,135.116.9.169,26.112236710835937,44.43399288260061,1,metric_update66.31,200
5_tv,6695.641752454554,6736.008721187846,82.251.228.59,26.10510957003749,44.42902768419565,2,data_66.96,200
4_tv,6652.8497948119675,6743.834774524885,116.39.60.163,26.106921119685875,44.432326369743386,1,metric_update66.53,200
0_tv,6688.969246566869,6758.724927091212,198.167.238.57,26.106591324807194,44.43551573075945,1,metric_update66.89,200
6_tv,6711.170554365164,6758.797705518957,242.107.71.118,26.104576910698388,44.43074543443407,2,data_67.11,200
5_tv,6736.008721187846,6823.513204400248,82.251.228.59,26.10510957003749,44.42902768419565,1,metric_update67.36,200
6_tv,6758.797705518957,6826.985509980437,242.107.71.118,26.104576910698388,44.43074543443407,1,metric_update67.59,200
8_kettle,7025.980721094806,7061.957231068072,60.237.223.45,26.104837957757397,44.43002311166442,2,data_70.26,200
5_kettle,7008.781758436192,7064.1408761904695,14.212.47.26,26.10510957003749,44.42902768419565,2,data_70.09,200
1_kettle,7030.7851223084435,7072.325919777464,255.94.159.240,26.10444037846354,44.432319443958704,2,data_70.31,200
6_kettle,7031.683129630626,7076.179371462403,166.94.104.142,26.104576910698388,44.43074543443407,2,data_70.32,200
3_kettle,7042.344927710169,7079.461098767996,111.76.198.154,26.112236710835937,44.43399288260061,2,data_70.42,200
4_kettle,7047.6983662752045,7094.856047045727,195.51.232.97,26.106921119685875,44.432326369743386,2,data_70.48,200
2_kettle,7050.687328788205,7097.931686693565,255.1.207.153,26.109754856898544,44.434120413052355,2,data_70.51,200
7_kettle,7061.862095303574,7100.7190179200725,56.96.42.182,26.112436452911687,44.433620632074586,2,data_70.62,200
3_tv,7075.060064717577,7106.531392240857,135.116.9.169,26.112236710835937,44.43399288260061,2,data_70.75,200
0_kettle,7053.9356687463205,7113.716430055128,167.202.212.21,26.106591324807194,44.43551573075945,2,data_70.54,200
9_kettle,7064.108213904092,7113.855108381952,48.190.180.95,26.104940326038395,44.43099410539787,2,data_70.64,200
5_kettle,7064.1408761904695,7118.84411040651,14.212.47.26,26.10510957003749,44.42902768419565,1,metric_update70.64,200
7_tv,7073.722894232147,7124.296879014168,132.127.217.180,26.112436452911687,44.433620632074586,2,data_70.74,200
IoTHUB,7000.0,7125.00982244077,127.128.23.45,26.10414240626916,44.42810022576185,1,statusupdatelog,200
9_tv,7074.276919360956,7126.616984595916,171.66.32.167,26.104940326038395,44.43099410539787,2,data_70.74,200
2_tv,7089.886927895091,7128.472752438866,130.112.80.168,26.109754856898544,44.434120413052355,2,data_70.90,200
1_tv,7080.027346628295,7137.152005355107,117.119.80.169,26.10444037846354,44.432319443958704,2,data_70.80,200
8_tv,7099.295753109772,7139.865381784832,161.143.246.182,26.104837957757397,44.43002311166442,2,data_70.99,200
1_kettle,7072.325919777464,7153.259531303477,255.94.159.240,26.10444037846354,44.432319443958704,1,metric_update70.72,200
3_kettle,7079.461098767996,7154.166554555144,111.76.198.154,26.112236710835937,44.43399288260061,1,metric_update70.79,200
6_kettle,7076.179371462403,7160.755955839286,166.94.104.142,26.104576910698388,44.43074543443407,1,metric_update70.76,200
4_tv,7115.230474629561,7166.858325929683,116.39.60.163,26.106921119685875,44.432326369743386,2,data_71.15,200
8_kettle,7061.957231068072,7179.97223467999,60.237.223.45,26.104837957757397,44.43002311166442,1,metric_update70.62,200
2_kettle,7097.931686693565,7182.567536528349,255.1.207.153,26.109754856898544,44.434120413052355,1,metric_update70.98,200
0_tv,7131.932963858902,7187.083077367778,198.167.238.57,26.106591324807194,44.43551573075945,2,data_71.32,200
7_kettle,7100.7190179200725,7188.014626940603,56.96.42.182,26.112436452911687,44.433620632074586,1,metric_update71.01,200
3_tv,7106.531392240857,7192.411596922584,135.116.9.169,26.112236710835937,44.43399288260061,1,metric_update71.07,200
4_kettle,7094.856047045727,7196.753457801411,195.51.232.97,26.106921119685875,44.432326369743386,1,metric_update70.95,200
0_kettle,7113.716430055128,7204.71523133123,167.202.212.21,26.106591324807194,44.43551573075945,1,metric_update71.14,200
9_kettle,7118.84411040651,7208.170449035018,48.190.180.95,26.104940326038395,44.43099410539787,1,metric_update71.14,200
5_tv,7195.641752454554,7228.3457537269405,82.251.228.59,26.10510957003749,44.42902768419565,2,data_71.96,200
2_tv,7179.97223467999,7237.776194235727,130.112.80.168,26.109754856898544,44.434120413052355,1,metric_update71.28,200
1_window,7153.259531303477,7239.801860635298,149.167.109.121,26.10444037846354,44.432319443958704,1,metric_update71.19,200
6_tv,7211.170554365164,7245.135348297567,242.107.71.118,26.104576910698388,44.43074543443407,2,data_72.11,200
9_tv,7160.755955839286,7248.9266106394325,171.66.32.167,26.104940326038395,44.43099410539787,1,metric_update71.27,200
1_tv,7182.567536528349,7252.241623643002,117.119.80.169,26.10444037846354,44.432319443958704,1,metric_update71.37,200
0_tv,7196.753457801411,7253.313398448035,198.167.238.57,26.106591324807194,44.43551573075945,1,metric_update71.87,200
8_window,7208.170449035018,7253.978055375005,231.201.155.38,26.104837957757397,44.43002311166442,1,metric_update71.98,200
7_tv,7154.166554555144,7265.472887921711,132.127.217.180,26.112436452911687,44.433620632074586,1,metric_update71.24,200
8_tv,7188.014626940603,7270.17626942376,161.143.246.182,26.104837957757397,44.43002311166442,1,metric_update71.40,200
4_tv,7192.411596922584,7288.323976037115,116.39.60.163,26.106921119685875,44.432326369743386,1,metric_update71.67,200
1_window,7239.801860635298,7298.946548071638,149.167.109.121,26.10444037846354,44.432319443958704,2,data_72.40,200
4_window,7204.71523133123,7301.988509175683,155.229.120.199,26.106921119685875,44.432326369743386,1,metric_update71.92,200
6_tv,7253.313398448035,7306.440706058728,242.107.71.118,26.104576910698388,44.43074543443407,1,metric_update72.45,200
8_window,7253.978055375005,7308.718749751278,231.201.155.38,26.104837957757397,44.43002311166442,2,data_72.54,200
6_window,7237.776194235727,7316.322892544325,140.191.237.176,26.104576910698388,44.43074543443407,1,metric_update72.07,200
5_window,7239.801860635298,7317.578574268548,237.217.104.49,26.10510957003749,44.42902768419565,1,metric_update72.11,200
3_window,7253.978055375005,7327.344360063642,164.22.18.147,26.112236710835937,44.43399288260061,1,metric_update72.52,200
4_window,7301.988509175683,7335.443600399176,155.229.120.199,26.106921119685875,44.432326369743386,2,data_73.02,200
9_window,7288.323976037115,7348.808348879285,200.220.209.159,26.104940326038395,44.43099410539787,1,metric_update72.81,200
5_window,7317.578574268548,7351.801284718725,237.217.104.49,26.10510957003749,44.42902768419565,2,data_73.18,200
2_window,7252.241623643002,7356.984159404067,160.160.77.196,26.109754856898544,44.434120413052355,1,metric_update72.32,200
5_tv,7248.9266106394325,7361.140438342785,82.251.228.59,26.10510957003749,44.42902768419565,1,metric_update72.28,200
0_window,7265.472887921711,7368.05685236315,68.138.170.158,26.106591324807194,44.43551573075945,1,metric_update72.62,200
7_window,7276.967393342217,7374.157734906751,57.133.195.207,26.112436452911687,44.433620632074586,1,metric_update72.77,200
6_window,7316.322892544325,7375.209691330392,140.191.237.176,26.104576910698388,44.43074543443407,2,data_73.16,200
3_window,7327.344360063642,7386.339366347524,164.22.18.147,26.112236710835937,44.43399288260061,2,data_73.27,200
9_window,7348.808348879285,7404.61256678625,200.220.209.159,26.104940326038395,44.43099410539787,2,data_73.49,200
2_window,7356.984159404067,7408.710660766333,160.160.77.196,26.109754856898544,44.434120413052355,2,data_73.57,200
0_window,7368.05685236315,7427.455119646607,68.138.170.158,26.106591324807194,44.43551573075945,2,data_73.68,200
7_window,7374.157734906751,7433.175827325752,57.133.195.207,26.112436452911687,44.433620632074586,2,data_73.74,200
1_tv,7580.027346628295,7610.444906281322,117.119.80.169,26.10444037846354,44.432319443958704,2,data_75.80,200
9_tv,7574.276919360956,7615.250170843123,171.66.32.167,26.104940326038395,44.43099410539787,2,data_75.74,200
7_tv,7573.722894232147,7627.860523552764,132.127.217.180,26.112436452911687,44.433620632074586,2,data_75.74,200
3_tv,7575.060064717577,7628.7805237752455,135.116.9.169,26.112236710835937,44.43399288260061,2,data_75.75,200
2_tv,7589.886927895091,7635.984097143162,130.112.80.168,26.109754856898544,44.434120413052355,2,data_75.90,200
8_tv,7599.295753109772,7642.939333941788,161.143.246.182,26.104837957757397,44.43002311166442,2,data_75.99,200
0_tv,7631.932963858902,7665.1833469248795,198.167.238.57,26.106591324807194,44.43551573075945,2,data_76.32,200
4_tv,7615.230474629561,7665.400698550092,116.39.60.163,26.106921119685875,44.432326369743386,2,data_76.15,200
8_tv,7642.939333941788,7675.191552409972,161.143.246.182,26.104837957757397,44.43002311166442,1,metric_update76.43,200
2_tv,7635.984097143162,7687.028068342204,130.112.80.168,26.109754856898544,44.434120413052355,1,metric_update76.36,200
9_tv,7615.250170843123,7697.860579091817,171.66.32.167,26.104940326038395,44.43099410539787,1,metric_update76.15,200
1_tv,7610.444906281322,7700.9994606499595,117.119.80.169,26.10444037846354,44.432319443958704,1,metric_update76.10,200
7_tv,7627.860523552764,7731.878080663174,132.127.217.180,26.112436452911687,44.433620632074586,1,metric_update76.28,200
6_tv,7711.170554365164,7743.06706559997,242.107.71.118,26.104576910698388,44.43074543443407,2,data_77.11,200
3_tv,7628.7805237752455,7743.406794035405,135.116.9.169,26.112236710835937,44.43399288260061,1,metric_update76.29,200
5_kettle,7708.781758436192,7745.422774438412,14.212.47.26,26.10510957003749,44.42902768419565,2,data_77.09,200
4_tv,7665.400698550092,7745.927362952581,116.39.60.163,26.106921119685875,44.432326369743386,1,metric_update76.65,200
5_tv,7695.641752454554,7753.099429716849,82.251.228.59,26.10510957003749,44.42902768419565,2,data_76.96,200
6_kettle,7731.683129630626,7770.748834866504,166.94.104.142,26.104576910698388,44.43074543443407,2,data_77.32,200
0_tv,7665.1833469248795,7774.764482994216,198.167.238.57,26.106591324807194,44.43551573075945,1,metric_update76.65,200
8_kettle,7725.980721094806,7780.696381636519,60.237.223.45,26.104837957757397,44.43002311166442,2,data_77.26,200
3_kettle,7742.344927710169,7784.593803384031,111.76.198.154,26.112236710835937,44.43399288260061,2,data_77.42,200
6_tv,7743.06706559997,7785.64699672562,242.107.71.118,26.104576910698388,44.43074543443407,1,metric_update77.43,200
4_kettle,7747.6983662752045,7786.829303805885,195.51.232.97,26.106921119685875,44.432326369743386,2,data_77.48,200
1_kettle,7730.7851223084435,7788.066751461281,255.94.159.240,26.10444037846354,44.432319443958704,2,data_77.31,200
5_tv,7753.099429716849,7791.846709592813,82.251.228.59,26.10510957003749,44.42902768419565,1,metric_update77.53,200
2_kettle,7750.687328788205,7795.466067357552,255.1.207.153,26.109754856898544,44.434120413052355,2,data_77.51,200
7_kettle,7761.862095303574,7795.932016764765,56.96.42.182,26.112436452911687,44.433620632074586,2,data_77.62,200
9_kettle,7764.108213904092,7807.717526610759,48.190.180.95,26.104940326038395,44.43099410539787,2,data_77.64,200
0_kettle,7753.9356687463205,7810.553448002175,167.202.212.21,26.106591324807194,44.43551573075945,2,data_77.54,200
2_kettle,7795.466067357552,7839.373128574437,255.1.207.153,26.109754856898544,44.434120413052355,1,metric_update77.95,200
9_kettle,7807.717526610759,7846.629473734706,48.190.180.95,26.104940326038395,44.43099410539787,1,metric_update78.08,200
4_kettle,7786.829303805885,7854.550711613209,195.51.232.97,26.106921119685875,44.432326369743386,1,metric_update77.87,200
5_kettle,7745.422774438412,7860.586312397787,14.212.47.26,26.10510957003749,44.42902768419565,1,metric_update77.45,200
6_kettle,7770.748834866504,7861.092594563019,166.94.104.142,26.104576910698388,44.43074543443407,1,metric_update77.71,200
7_kettle,7795.932016764765,7863.2716242340775,56.96.42.182,26.112436452911687,44.433620632074586,1,metric_update77.96,200
8_kettle,7780.696381636519,7877.578992573604,60.237.223.45,26.104837957757397,44.43002311166442,1,metric_update77.81,200
0_kettle,7810.553448002175,7884.59468140324,167.202.212.21,26.106591324807194,44.43551573075945,1,metric_update78.11,200
1_kettle,7788.066751461281,7884.870962790159,255.94.159.240,26.10444037846354,44.432319443958704,1,metric_update77.88,200
3_kettle,7784.593803384031,7899.73147110418,111.76.198.154,26.112236710835937,44.43399288260061,1,metric_update77.85,200
0_flower,8000.0,8032.944465816954,80.142.186.215,26.106591324807194,44.43551573075945,1,metric_update80.00,200
0_brush,8000.0,8038.941916214551,80.193.135.252,26.106591324807194,44.43551573075945,1,metric_update80.00,200
4_flower,8000.0,8063.3476962861,39.32.121.125,26.106921119685875,44.432326369743386,1,metric_update80.00,200
3_brush,8000.0,8069.904477745463,184.129.57.185,26.112236710835937,44.43399288260061,1,metric_update80.00,200
0_flower,8032.944465816954,8073.704681053324,80.142.186.215,26.106591324807194,44.43551573075945,2,data_80.33,200
2_flower,8000.0,8079.001927533393,16.67.90.16,26.109754856898544,44.434120413052355,1,metric_update80.00,200
0_brush,8038.941916214551,8080.886105496883,80.193.135.252,26.106591324807194,44.43551573075945,2,data_80.39,200
6_brush,8039.728606376266,8086.811376970763,196.13.185.180,26.104576910698388,44.43074543443407,1,metric_update80.40,200
5_brush,8050.01903457911,8091.013409296964,4.252.109.130,26.10510957003749,44.42902768419565,1,metric_update80.50,200
1_brush,8000.0,8091.711223893316,67.207.47.222,26.10444037846354,44.432319443958704,1,metric_update80.00,200
3_tv,8075.060064717577,8105.700788359668,135.116.9.169,26.112236710835937,44.43399288260061,2,data_80.75,200
4_brush,8000.0,8106.990517397536,233.161.250.111,26.106921119685875,44.432326369743386,1,metric_update80.00,200
1_flower,8000.0,8115.549965286628,102.63.28.151,26.10444037846354,44.432319443958704,1,metric_update80.00,200
3_flower,8000.0,8115.6369372842955,28.142.174.233,26.112236710835937,44.43399288260061,1,metric_update80.00,200
1_tv,8080.027346628295,8117.334413543216,117.119.80.169,26.10444037846354,44.432319443958704,2,data_80.80,200
2_brush,8000.0,8118.005827650684,28.17.247.53,26.109754856898544,44.434120413052355,1,metric_update80.00,200
4_flower,8063.3476962861,8118.78869194001,39.32.121.125,26.106921119685875,44.432326369743386,2,data_80.63,200
3_brush,8069.904477745463,8119.787539887322,184.129.57.185,26.112236710835937,44.43399288260061,2,data_80.70,200
6_brush,8086.811376970763,8120.589093530005,196.13.185.180,26.104576910698388,44.43074543443407,2,data_80.87,200
9_tv,8074.276919360956,8122.191298146542,171.66.32.167,26.104940326038395,44.43099410539787,2,data_80.74,200
7_tv,8073.722894232147,8122.974028249144,132.127.217.180,26.112436452911687,44.433620632074586,2,data_80.74,200
5_brush,8091.013409296964,8123.071713881694,4.252.109.130,26.10510957003749,44.42902768419565,2,data_80.91,200
2_flower,8079.001927533393,8132.605765247032,16.67.90.16,26.109754856898544,44.434120413052355,2,data_80.79,200
6_flower,8063.3476962861,8134.272259457446,79.204.163.154,26.104576910698388,44.43074543443407,1,metric_update80.61,200
2_tv,8089.886927895091,8136.824267172329,130.112.80.168,26.109754856898544,44.434120413052355,2,data_80.90,200
1_brush,8091.711223893316,8140.127413757911,67.207.47.222,26.10444037846354,44.432319443958704,2,data_80.92,200
IoTHUB,8000.0,8140.81158856977,127.128.23.45,26.10414240626916,44.42810022576185,1,statusupdatelog,200
8_flower,8115.549965286628,8145.80516491983,220.17.16.193,26.104837957757397,44.43002311166442,1,metric_update81.12,200
5_flower,8100.502628445809,8149.146791777009,78.185.62.255,26.10510957003749,44.42902768419565,1,metric_update81.01,200
7_brush,8100.863705822192,8150.299327494873,30.250.33.151,26.112436452911687,44.433620632074586,1,metric_update81.01,200
8_tv,8099.295753109772,8151.675052952832,161.143.246.182,26.104837957757397,44.43002311166442,2,data_80.99,200
3_flower,8115.6369372842955,8152.964702640128,28.142.174.233,26.112236710835937,44.43399288260061,2,data_81.16,200
2_brush,8118.005827650684,8153.4198380660655,28.17.247.53,26.109754856898544,44.434120413052355,2,data_81.18,200
4_tv,8115.230474629561,8155.022453514364,116.39.60.163,26.106921119685875,44.432326369743386,2,data_81.15,200
4_brush,8106.990517397536,8156.308317841854,233.161.250.111,26.106921119685875,44.432326369743386,2,data_81.07,200
